,id,latitude,longitude,neighbourhood_cleansed,review_scores_location,host_location,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,instant_bookable,license,minimum_nights,maximum_nights,host_is_superhost,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_identity_verified,host_listings_count,host_about,host_verifications,price,availability_30,availability_60,availability_90,availability_365,minimum_nights_avg_ntm,maximum_nights_avg_ntm,has_availability,calendar_updated,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_value,reviews_per_month,first_review,last_review,estimated_occupancy_l365d,estimated_revenue_l365d
10,45987,42.37424,-71.06081,Charlestown,4.83,"Boston, MA",Entire rental unit,Entire home/apt,3,1.0,1 bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Barbecue utensils"", ""Private entrance"", ""Baking sheet"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Dishes and silverware"", ""Bidet"", ""Private backyard \u2013 Fully fenced"", ""Coffee"", ""Stainless steel oven"", ""Hot water kettle"", ""City skyline view"", ""Self check-in"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""Outdoor shower"", ""Dining table"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Free dryer \u2013 In building"", ""Bed linens"", ""10 inch HDTV"", ""Microwave"", ""Shampoo"", ""Trash compactor"", ""Hair dryer"", ""Freezer"", ""Garden view"", ""Refrigerator"", ""Free washer \u2013 In building"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Window AC unit"", ""Fire extinguisher"", ""Lockbox"", ""Courtyard view"", ""Resort access"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Exercise equipment"", ""All body soap"", ""Gas stove"", ""Shower gel"", ""Heating"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""Toaster"", ""Beach essentials"", ""Hangers"", ""Safe"", ""All conditioner"", ""Bathtub"", ""Waterfront"", ""Park view""]",f,STR-409822,29,1125,t,2010-08-18,within an hour,100%,100%,t,1,"I am homeowner and an entrepreneur.  
I love my house where you will be staying and treat my guests as my family and friends.  I am also a traveler and did my share of traveling.  My favorite cities I visited is Paris, Barcelona, and  Alexandria, Egypt.
I love to exercise: tennis, cycling and weight lifting.
I also enjoy working with my hands: gardening, building furniture, and fixing my bicycles.

","['email', 'phone']",$100.00,0,29,59,239,29.0,1125.0,t,,142,3,1,4.67,4.69,4.77,4.75,4.72,4.54,0.79,2010-08-23,2025-05-24,174,17400.0
11,47521,42.29871,-71.05954,Dorchester,4.26,"Boston, MA",Private room in home,Private room,2,1.5,1.5 shared baths,3.0,3.0,"[""Essentials"", ""Kitchen"", ""Hot water"", ""Keypad"", ""Self check-in"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Extra pillows and blankets"", ""Carbon monoxide alarm"", ""Shampoo"", ""Hair dryer""]",f,STR-594613,29,365,f,2010-05-05,within an hour,100%,76%,t,7,"Back to Air B&B! I missed hosting visitors! Originally from Armenia, live in Boston for long time.  My house is one of many beautiful Victorian houses in oldest neighborhoods of Boston (Dorchester).  It is a charming house to enjoy your stay. Colors are my addition to its charm. 
I'm happy to share what I know about my favorite Boston and MA
Welcome to my house
","['email', 'phone', 'work_email']",$86.00,30,60,90,362,29.0,365.0,t,,334,1,0,4.45,4.53,4.44,4.72,4.71,4.51,1.86,2010-09-08,2024-09-02,58,4988.0
12,60029,42.32546,-71.08894,Roxbury,4.16,"Boston, MA",Private room in rental unit,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Carbon monoxide alarm"", ""Bed linens"", ""Host greets you"", ""Shampoo"", ""Hair dryer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""Smoking allowed"", ""Lock on bedroom door"", ""Shared backyard \u2013 Not fully fenced"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Coffee maker"", ""Free street parking""]",f,STR-415714,29,29,f,2010-10-06,within a few hours,100%,74%,t,1,"A native Bostonian, I can fill you in on the city's history and what's happening now - or not - depending on what you need and want while you're here.  Come visit!","['email', 'phone']",$80.00,11,28,42,209,29.0,29.0,t,,145,0,0,4.73,4.65,4.57,4.87,4.91,4.63,0.82,2011-01-01,2024-02-29,0,0.0
13,60356,42.35894,-71.0631,Beacon Hill,5.0,"Boston, MA",Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking off premises"", ""Elevator"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Microwave"", ""TV with standard cable"", ""Hair dryer"", ""Refrigerator"", ""Fire extinguisher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Stove"", ""Coffee maker""]",f,,32,365,t,2009-07-22,within a day,70%,38%,t,12,"I manage a number of furnished units around Boston and Brookline with my business partner Joseph Morrissey.  I am a Realtor with Unlimited Sotheby's  and do sales/rentals in the greater Boston market.  I also manage a sculpture school/studio with my husband, sculptor Morris Norvin.  Stonybrook Fine Arts, is located in the Boston neighborhood Jamaica Plain across the street from the famous Sam Adams Brewery.  We offer a variety of one day workshops on our calendar including welding, jewelry and metal casting.   Longer classes are available and meet one time each week including the options above as well as mold making, live figure modeling and foundry.  Custom workshops are available for small groups, birthday parties, bachelorette parties, make your own wedding bands, create an engagement ring and team building.  We are happy to arrange a tour of Sam Adams after a daytime workshop not occurring on Sunday.  Contact us for more details to set up your custom event!

","['email', 'phone']",$100.00,0,0,0,170,32.0,365.0,t,,19,0,0,4.84,4.89,4.63,4.84,4.89,4.68,0.13,2013-11-10,2020-09-08,0,0.0
14,67774,42.35689,-71.06206,Downtown,4.98,"Boston, MA",Entire condo,Entire home/apt,3,1.0,1 bath,1.0,2.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Paid parking off premises"", ""Elevator"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Microwave"", ""TV with standard cable"", ""Hair dryer"", ""Refrigerator"", ""Fire extinguisher"", ""Dryer"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Coffee maker""]",f,,91,260,t,2009-07-22,within a day,70%,38%,t,12,"I manage a number of furnished units around Boston and Brookline with my business partner Joseph Morrissey.  I am a Realtor with Unlimited Sotheby's  and do sales/rentals in the greater Boston market.  I also manage a sculpture school/studio with my husband, sculptor Morris Norvin.  Stonybrook Fine Arts, is located in the Boston neighborhood Jamaica Plain across the street from the famous Sam Adams Brewery.  We offer a variety of one day workshops on our calendar including welding, jewelry and metal casting.   Longer classes are available and meet one time each week including the options above as well as mold making, live figure modeling and foundry.  Custom workshops are available for small groups, birthday parties, bachelorette parties, make your own wedding bands, create an engagement ring and team building.  We are happy to arrange a tour of Sam Adams after a daytime workshop not occurring on Sunday.  Contact us for more details to set up your custom event!

","['email', 'phone']",$135.00,0,0,0,261,91.0,260.0,t,,49,0,0,4.84,4.85,4.71,4.9,4.94,4.81,0.32,2012-11-16,2024-05-31,0,0.0
15,77681,42.37865,-71.06373,Charlestown,4.73,"Boston, MA",Private room in rental unit,Private room,2,1.0,1 bath,1.0,1.0,"[""Essentials"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Coffee"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Hair dryer"", ""Mini fridge"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Fire extinguisher"", ""Ethernet connection"", ""TV"", ""Lock on bedroom door"", ""Laundromat nearby"", ""Kitchen"", ""Hot water"", ""Generic body soap"", ""Generic shampoo"", ""Shower gel"", ""Heating"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Generic conditioner"", ""Coffee maker: drip coffee maker"", ""Portable fans"", ""Bathtub""]",f,STR-415924,29,730,f,2011-03-01,,,,f,1,"Christiane Wolff, the owner and hostess, is a former German teacher and former Army, Navy and US Coast Guard Reservist, who likes to offer weary travelers the same kindness and comforts that she received during her many travels.","['email', 'phone']",$140.00,30,60,90,365,29.0,730.0,t,,71,0,0,4.36,4.52,4.39,4.41,4.49,4.39,0.42,2011-09-19,2023-11-04,0,0.0
16,77691,42.29871,-71.05954,Dorchester,4.15,"Boston, MA",Private room in home,Private room,2,1.5,1.5 baths,0.0,1.0,"[""Essentials"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Cleaning available during stay"", ""Hot water kettle"", ""Self check-in"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Refrigerator"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Keypad"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Free street parking""]",f,STR-594613,3,365,f,2010-05-05,within an hour,100%,76%,t,7,"Back to Air B&B! I missed hosting visitors! Originally from Armenia, live in Boston for long time.  My house is one of many beautiful Victorian houses in oldest neighborhoods of Boston (Dorchester).  It is a charming house to enjoy your stay. Colors are my addition to its charm. 
I'm happy to share what I know about my favorite Boston and MA
Welcome to my house
","['email', 'phone', 'work_email']",$90.00,29,59,89,361,3.0,365.0,t,,304,4,0,4.41,4.49,4.37,4.58,4.62,4.42,1.75,2011-03-06,2025-01-10,24,2160.0
17,163941,42.32806,-71.09423,Roxbury,4.47,"Boston, MA",Entire condo,Entire home/apt,6,1.0,1 bath,2.0,3.0,"[""Essentials"", ""Private entrance"", ""Washer"", ""Patio or balcony"", ""Air conditioning"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Self check-in"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Refrigerator"", ""Extra pillows and blankets"", ""Fire extinguisher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Hangers"", ""Exterior security cameras on property"", ""Stove"", ""Coffee maker"", ""Free street parking""]",f,STR-446659,3,365,t,2009-02-19,within an hour,100%,100%,t,12,"Relaxed,  Easy going, Accommodating. ","['email', 'phone']",$252.00,3,14,19,101,3.0,365.0,t,,307,32,3,4.71,4.84,4.82,4.9,4.9,4.67,1.82,2011-08-19,2025-06-09,192,48384.0
18,184893,42.37823,-71.06778,Charlestown,,"Boston, MA",Entire rental unit,Entire home/apt,4,,1 bath,1.0,,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Washer"", ""Baking sheet"", ""Air conditioning"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Hot water kettle"", ""Oven"", ""Room-darkening shades"", ""Long term stays allowed"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Luggage dropoff allowed"", ""Freezer"", ""Garden view"", ""Refrigerator"", ""Clothing storage: closet and wardrobe"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Dishwasher"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Heating"", ""Iron"", ""Wifi"", ""Toaster"", ""Hangers"", ""Stove"", ""Free parking on premises""]",t,STR-539322,91,1000,f,2011-07-29,within a day,60%,14%,t,11,"Hello!

Thanks for checking out my properties!  

My name is Dawn and I have been living in beautiful historical Charlestown for the last 16 years. My property is near and dear to my heart as this was my grandparents home that I pretty much grew up in and that I bought after they passed away. I recently decided to turn my beautiful peice of property into a place where visitors can come and enjoy all this wonderful city has to offer while staying in a place of history vs a hotel!  You will enjoy staying here and all this city has to offer_ I will make sure of it!  :) 
 
Thank you and I look forward to meeting you!  

Dawn","['email', 'phone']",,12,12,12,179,91.0,1000.0,t,,0,0,0,,,,,,,,,,0,
19,197727,42.31331,-71.12061,Jamaica Plain,4.91,"Boston, MA",Private room in condo,Private room,1,1.0,1 shared bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Hammock"", ""Washer"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Private backyard \u2013 Fully fenced"", ""Cleaning available during stay"", ""Books and reading material"", ""Clothing storage"", ""Coffee"", ""BBQ grill"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Free dryer \u2013 In building"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""TV with standard cable"", ""Hair dryer"", ""Luggage dropoff allowed"", ""Host greets you"", ""Body soap"", ""Exercise equipment: free weights"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Fire extinguisher"", ""Lock on bedroom door"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Lake access"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Single level home"", ""Stove"", ""Portable fans"", ""Bathtub"", ""Free parking on premises"", ""Blender"", ""Free street parking""]",f,,30,90,t,2011-08-13,,,73%,t,1,"I am a friendly and fun women in my 60's. I am very active and LOVE hosting especially international people,visiting medical professionals and students.
I have hosted with other groups for over 20 years!
I enjoy showing people around town and even weekend trips if available. 
My house is in a great neighborhood close to great shops and restaurants and very close to transportation(2 minutes),medical centers (15 minutes)and down town (20 minutes)
Jamaica Plain is a very diverse,eclectic and ""hip"" area of Boston yet only 20 minutes on the bus to downtown. 
If you prefer to stay close to home there are running trails , the Jamaica Pond, the Arboretum and some great little restaurants within walking distance. I have a private and landscaped back yard for you to relax in along with a back and front porch.  There is ample on street parking.
I keep a quiet house and am fairly busy so you will have alot of privacy .   
You are welcomed to use the kitchen. Laundry available also. Your room is private with a large window , desk and plenty of room for clothes etc
You will have a great Boston experience, I promise!
I look forward to hearing from you!
Ps. No overnight guests ,no smoking , drugs or excessive alcohol
Thank you!","['email', 'phone']",$68.00,0,0,0,262,30.0,90.0,t,,65,6,0,4.97,4.95,4.97,5.0,4.98,4.94,0.39,2011-09-24,2025-04-21,255,17340.0
20,197972,42.31533,-71.11025,Jamaica Plain,4.91,"Boston, MA",Entire rental unit,Entire home/apt,2,1.0,1 bath,1.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Baking sheet"", ""Clothing storage: closet"", ""Smoke alarm"", ""Dishes and silverware"", ""50 inch HDTV with Hulu, Netflix, premium cable, standard cable"", ""Coffee"", ""Hot water kettle"", ""Self check-in"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Hypoallergenic body soap"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Window AC unit"", ""Fire extinguisher"", ""Outdoor furniture"", ""Lockbox"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Stove"", ""Portable fans"", ""Coffee maker"", ""Blender"", ""Free street parking""]",f,STR-409453,3,150,t,2011-08-13,within an hour,100%,100%,t,2,"We have lived in our 1868 Victorian for over 20 years, raised our family here, and love our space in JP.

We have lived all over Boston but Jamaica Plain is the best neighborhood in town--it is a true neighborhood. Nowhere else in the city can you be 5-minutes from dense nature that obscures the hustle and bustle of urban life by Jamaica Pond or the Arboretum, while still being minutes from Fenway Park, Longwood.

We welcome you to our space!","['email', 'phone', 'work_email']",$135.00,0,7,13,64,3.0,150.0,t,,555,53,5,4.89,4.93,4.92,4.96,4.97,4.81,3.33,2011-10-18,2025-06-11,255,34425.0
21,205894,42.29871,-71.05954,Dorchester,4.24,"Boston, MA",Private room in home,Private room,2,1.5,1.5 shared baths,3.0,1.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Dishes and silverware"", ""Self check-in"", ""Carbon monoxide alarm"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Hair dryer"", ""Refrigerator"", ""Dryer"", ""Cooking basics"", ""Kitchen"", ""Keypad"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Stove"", ""Coffee maker"", ""Free street parking""]",f,STR-580274,29,365,f,2010-05-05,within an hour,100%,76%,t,7,"Back to Air B&B! I missed hosting visitors! Originally from Armenia, live in Boston for long time.  My house is one of many beautiful Victorian houses in oldest neighborhoods of Boston (Dorchester).  It is a charming house to enjoy your stay. Colors are my addition to its charm. 
I'm happy to share what I know about my favorite Boston and MA
Welcome to my house
","['email', 'phone', 'work_email']",$57.00,0,17,47,319,29.0,365.0,t,,217,1,0,4.45,4.61,4.52,4.63,4.62,4.45,1.29,2011-09-02,2024-10-08,58,3306.0
22,210097,42.31685,-71.10867,Jamaica Plain,4.92,"Boston, MA",Entire home,Entire home/apt,2,1.0,1 bath,0.0,1.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Baking sheet"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""Books and reading material"", ""Coffee"", ""Hot water kettle"", ""Dining table"", ""TV with Roku"", ""Oven"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Host greets you"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Body soap"", ""Mini fridge"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Window AC unit"", ""Fire extinguisher"", ""Ethernet connection"", ""Courtyard view"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Shower gel"", ""Heating"", ""Conditioner"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Stove"", ""Portable fans"", ""Coffee maker"", ""Free street parking""]",f,STR-545902,3,60,t,2011-08-29,within a few hours,100%,81%,t,1,"We are retired teachers with adult children who come and go.  This is our home but the apartment is private and we stay out of our guests way.  We love our city and New England and have tons of suggestions from personal experience to share.  Between the two of us we speak English, Spanish, French and German.","['email', 'phone']",$108.00,6,23,28,145,3.0,60.0,t,,322,23,5,4.89,4.93,4.87,4.94,4.94,4.83,1.92,2011-09-16,2025-06-15,138,14904.0
23,220676,42.36614,-71.05226,North End,4.98,"Boston, MA",Private room in townhouse,Private room,3,,1 private bath,1.0,,"[""Essentials"", ""Paid parking garage off premises"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dedicated workspace"", ""Fast wifi \u2013 74 Mbps"", ""Books and reading material"", ""Clothing storage: wardrobe"", ""Room-darkening shades"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Host greets you"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Extra pillows and blankets"", ""Window AC unit"", ""Fire extinguisher"", ""Laundromat nearby"", ""Hot water"", ""Shower gel"", ""Heating"", ""Iron"", ""Small dorm fridge refrigerator"", ""First aid kit"", ""Hangers"", ""Portable fans""]",f,STR-454055,3,1125,t,2011-09-11,within an hour,100%,94%,t,1,Hi.  My name is Howard.  I was born and raised in New York City and then came to Boston for college.  I have been here ever since.  I enjoy meeting new people from all over the world which is why I rent out rooms in my house.,"['email', 'phone', 'work_email']",,16,38,51,115,3.0,1125.0,t,,356,26,3,4.93,4.92,4.93,4.95,4.99,4.85,2.13,2011-10-01,2025-06-15,156,
24,257588,42.33255,-71.04125,South Boston,4.84,"Boston, MA",Entire rental unit,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Wine glasses"", ""Essentials"", ""Private entrance"", ""Indoor fireplace: gas"", ""Clothing storage: closet and dresser"", ""Smoke alarm"", ""Dishes and silverware"", ""Coffee"", ""Hot water kettle"", ""Self check-in"", ""Beach access \u2013 Beachfront"", ""BBQ grill"", ""Fast wifi \u2013 117 Mbps"", ""Free dryer \u2013 In unit"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Microwave"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Extra pillows and blankets"", ""Private patio or balcony"", ""Outdoor furniture"", ""Portable fans"", ""Fire extinguisher"", ""Dishwasher"", ""Laundromat nearby"", ""Cooking basics"", ""Kitchen"", ""Stainless steel gas stove"", ""Hot water"", ""Smart lock"", ""Coffee maker: Keurig coffee machine"", ""Heating"", ""Conditioner"", ""Iron"", ""Outdoor dining area"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Beach essentials"", ""Exterior security cameras on property"", ""HDTV with standard cable, Roku"", ""Blender"", ""Central air conditioning"", ""Free street parking""]",f,STR-411297,2,365,t,2011-10-31,within an hour,100%,100%,t,2,"We love to travel, explore, and pursue our dreams!  Life is a journey...Experience it!!","['email', 'phone']",$318.00,5,22,48,307,2.0,1125.0,t,,523,44,3,4.85,4.89,4.93,4.96,4.95,4.71,3.33,2012-07-20,2025-06-01,255,81090.0
25,297994,42.33583,-71.05271,South Boston,4.41,"Boston, MA",Entire home,Entire home/apt,4,1.0,1 bath,2.0,2.0,"[""Essentials"", ""Private entrance"", ""Smoke alarm"", ""Dedicated workspace"", ""Dishes and silverware"", ""GE oven"", ""57 inch TV with Apple TV"", ""Private backyard \u2013 Fully fenced"", ""Coffee"", ""Hot water kettle"", ""Self check-in"", ""Clothing storage: closet, wardrobe, and dresser"", ""Free dryer \u2013 In unit"", ""Dining table"", ""Room-darkening shades"", ""Long term stays allowed"", ""Coffee maker"", ""Carbon monoxide alarm"", ""Cleaning products"", ""Bed linens"", ""Ceiling fan"", ""Microwave"", ""Shampoo"", ""GE gas stove"", ""Hair dryer"", ""Body soap"", ""Freezer"", ""Free washer \u2013 In unit"", ""Refrigerator"", ""Pets allowed"", ""Outdoor furniture"", ""Fire extinguisher"", ""Dishwasher"", ""Cooking basics"", ""Kitchen"", ""Hot water"", ""Smart lock"", ""Conditioner"", ""Iron"", ""Wifi"", ""Toaster"", ""First aid kit"", ""Hangers"", ""Central heating"", ""Bathtub"", ""Central air conditioning""]",f,STR-564151,3,150,f,2011-12-26,within an hour,100%,62%,t,1,I love both traveling and hosting guests through AirBnb. I'm a big believer in the home sharing movement and I welcome you all to my home.,"['email', 'phone', 'work_email']",$190.00,0,7,32,122,3.0,150.0,t,,71,16,0,4.59,4.37,3.97,4.7,4.86,4.31,0.44,2012-02-15,2025-05-15,96,18240.0
26,315982,42.29871,-71.05954,Dorchester,3.97,"Boston, MA",Entire townhouse,Entire home/apt,4,2.0,2 baths,2.0,3.0,"[""Essentials"", ""Private entrance"", ""Air conditioning"", ""Smoke alarm"", ""Crib"", ""Self check-in"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Extra pillows and blankets"", ""TV"", ""Keypad"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers"", ""Free parking on premises""]",f,STR-594613,29,365,f,2010-05-05,within an hour,100%,76%,t,7,"Back to Air B&B! I missed hosting visitors! Originally from Armenia, live in Boston for long time.  My house is one of many beautiful Victorian houses in oldest neighborhoods of Boston (Dorchester).  It is a charming house to enjoy your stay. Colors are my addition to its charm. 
I'm happy to share what I know about my favorite Boston and MA
Welcome to my house
","['email', 'phone', 'work_email']",$224.00,30,60,90,362,29.0,365.0,t,,121,1,0,4.36,4.66,4.34,4.65,4.63,4.34,0.75,2012-03-05,2024-11-17,58,12992.0
27,377474,42.29871,-71.05954,Dorchester,4.25,"Boston, MA",Private room in home,Private room,1,0.5,Private half-bath,1.0,1.0,"[""Essentials"", ""Washer"", ""Air conditioning"", ""Smoke alarm"", ""Self check-in"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Shampoo"", ""Hair dryer"", ""Hot tub"", ""Refrigerator"", ""Dryer"", ""Keypad"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""First aid kit"", ""Hangers""]",t,STR-580274,1,365,f,2010-05-05,within an hour,100%,76%,t,7,"Back to Air B&B! I missed hosting visitors! Originally from Armenia, live in Boston for long time.  My house is one of many beautiful Victorian houses in oldest neighborhoods of Boston (Dorchester).  It is a charming house to enjoy your stay. Colors are my addition to its charm. 
I'm happy to share what I know about my favorite Boston and MA
Welcome to my house
","['email', 'phone', 'work_email']",$51.00,2,12,29,286,1.0,365.0,t,,102,22,1,4.62,4.54,4.71,4.75,4.72,4.53,0.65,2012-08-11,2025-05-25,132,6732.0
28,447826,42.31658,-71.11012,Jamaica Plain,4.88,"Boston, MA",Private room in home,Private room,2,1.0,1 shared bath,1.0,1.0,"[""Essentials"", ""Smoke alarm"", ""Shared patio or balcony"", ""Dining table"", ""Oven"", ""Long term stays allowed"", ""Carbon monoxide alarm"", ""Bed linens"", ""Host greets you"", ""Shampoo"", ""Luggage dropoff allowed"", ""Hair dryer"", ""Freezer"", ""Refrigerator"", ""Extra pillows and blankets"", ""Outdoor furniture"", ""Fire extinguisher"", ""TV"", ""Laundromat nearby"", ""Kitchen"", ""Hot water"", ""Heating"", ""Iron"", ""Wifi"", ""Outdoor dining area"", ""First aid kit"", ""Hangers"", ""Private backyard \u2013 Not fully fenced"", ""Portable fans"", ""Central air conditioning"", ""Free street parking""]",f,STR-459697,5,90,t,2012-04-02,within an hour,100%,90%,t,1,"I was born and raised in New England and have lived here for most of my life.  I moved to Boston in 1986, finally settling in Jamaica Plain in 1996. Since then I have lovingly renovated my home  bit by bit.   Not sitting still for long, I also am always working on something and my home shows my passions for contemporary ceramics, tools, and the color orange, among other things.  I love where I live and enjoy sharing my house, and my neighborhood.","['email', 'phone']",$76.00,11,23,38,209,5.0,90.0,t,,425,23,2,4.84,4.83,4.72,4.97,4.97,4.84,2.69,2012-06-23,2025-06-04,230,17480.0
29,496022,42.31062,-71.1176,Jamaica Plain,4.94,"Boston, MA",Private room in home,Private room,2,,1 private bath,,,"[""Essentials"", ""Indoor fireplace"", ""Washer"", ""Kitchen"", ""Heating"", ""Iron"", ""Air conditioning"", ""Smoke alarm"", ""Wifi"", ""Hangers"", ""Carbon monoxide alarm"", ""Hair dryer"", ""Free parking on premises"", ""Shampoo"", ""Dryer""]",f,,91,120,f,2012-03-18,,,,t,1,"Native Bostonian.  I lived here all my life except for a short period in San Francisco.  I love to travel and experience other cultures, but haven't done as much as I'd like  ... I've seen lots of the USA; some of Italy, Spain, Cuba, Mexico, Dominican Republic;  little bits of Canada, St. Kitts, Bermuda.  I have hosted people from US and Canada, Buenos Aires, Barcelona, Italy, Nicaragua, Switzerland, Germany, Taiwan and Saudi Arabia.

I like to cook, play soccer, practice yoga, watch my kids play sports.","['email', 'phone']",,0,0,0,0,91.0,120.0,t,,16,0,0,4.93,4.81,4.88,4.75,5.0,4.75,0.11,2013-09-15,2016-06-26,0,
